customerNumber,customerName,contactFirstName,contactLastName,phone,addressLine1,city,state,country,creditLimit,customerSegment
10964,Lynch Ltd,Dylan,Anderson,675-225-9183,633 Goodwin Lodge,West Erinport,PA,Niger,246115.49,Enterprise
10965,Salazar Inc,Michael,Potter,974-246-7518x36486,816 Parks Haven,Caseyville,WV,Timor-Leste,65603.3,SMB
10966,"Arias, Rhodes and Collins",Sharon,Ball,6023621539,24538 Daniel Inlet Apt. 017,Robertport,AS,Saint Pierre and Miquelon,80262.1,Individual
10967,"Scott, Lee and Nguyen",Jimmy,Ortiz,+1-806-941-4416x938,63126 Alexa Estate Suite 762,Bankshaven,VI,Luxembourg,102795.4,Individual
10968,Black Ltd,Norma,Travis,200.737.5922x6987,451 Hooper Ways,Amandamouth,NV,Indonesia,96180.62,Enterprise
10969,Giles and Sons,Matthew,James,(294)729-3996x5352,099 Mueller Groves Suite 534,New Scott,TX,Iran,154238.54,Enterprise
10970,"Martinez, Riley and Baldwin",Brenda,Meyer,855.265.1848,277 Johnson Mill,North Sarahberg,NV,Heard Island and McDonald Islands,56034.61,Enterprise
10971,Carter LLC,Jennifer,Murray,(269)482-2473,49981 Russell Lock,Lake Kristiborough,TN,Aruba,69441.3,SMB
10972,"Johnson, Clark and Sparks",James,Maldonado,001-250-357-3883,48882 Brown Shore,Alyssatown,PR,Panama,97659.88,Individual
10973,"Flores, Anderson and Maldonado",Larry,Guerra,746.958.4134,578 Steven Islands Suite 738,East Kayleefort,OR,Costa Rica,210355.59,Individual
10974,Williams-Clark,Brandi,Calhoun,001-725-297-3576x115,55751 Nathaniel Greens Suite 925,Lake Kellichester,ME,Qatar,48187.83,Enterprise
10975,Juarez-Peterson,Peter,Lester,9513281893,110 Gary Bridge Apt. 239,East Alexandra,NY,Hungary,239937.09,Enterprise
10976,"Alexander, Schroeder and Smith",Craig,Marshall,(713)697-2209x678,15451 Allison Valleys Suite 272,Aliciaburgh,PW,Micronesia,207361.45,SMB
10977,Williamson-Ryan,William,Li,855.802.7428,395 Crawford Way,North Juliahaven,AL,Somalia,130985.82,SMB
10978,Bentley-Valdez,Jeremy,Becker,+1-214-716-7700x8441,1384 David Freeway Apt. 984,East Joann,FL,Rwanda,91718.23,Enterprise
10979,"Johnson, Acosta and Johnson",Rebecca,Moore,(376)360-9433x2545,1854 Ryan Spur,New Chad,AK,Estonia,101986.93,Mid-Market
10980,Oconnor and Sons,Carlos,Espinoza,001-938-507-7140,39090 Troy Extension,Jessicaland,AS,Brazil,208830.6,Enterprise
10981,"Wilkerson, Brown and Miller",Ryan,Miller,5479011807,11729 Hart Dale,Port Toniburgh,,Antarctica (the territory South of 60 deg S),149387.63,Mid-Market
10982,Fitzgerald-Robbins,Lauren,Stephenson,(836)926-5114,2884 Hess Stravenue,Phillipville,NH,Honduras,143038.69,Enterprise
10983,"Sherman, Moore and Byrd",Clarence,Soto,7065030919,74247 Penny Road,North Kristin,MA,Antarctica (the territory South of 60 deg S),247309.97,SMB
10984,Whitney Inc,Carlos,Jimenez,963-375-7960x96600,9036 Meghan Fort Suite 326,Peterside,,Iran,160887.71,Enterprise
10985,Mckinney-Hansen,Daniel,Smith,551.249.5168x912,11059 Lane Plain,West Samuel,NY,Vietnam,55679.75,Enterprise
10986,White PLC,Michael,Kemp,001-661-727-7000x97303,64913 Williams Highway,Evanschester,ID,Western Sahara,237885.34,Enterprise
10987,Hayes-Reed,Isaac,Pearson,3037713133,361 Craig Flat Apt. 759,Sheltonton,SC,Austria,55911.12,SMB
10988,Ray-Smith,Christopher,Grimes,3324179849,162 Simpson Terrace,East Sarah,PW,Pitcairn Islands,206465.98,Mid-Market
10989,Price LLC,Latoya,Dunn,+1-675-374-7008,4403 William View Apt. 173,South Donnachester,MD,Iraq,146099.72,Enterprise
10990,Gordon Ltd,Blake,Trujillo,001-676-720-8042,6302 Austin Route Suite 628,Ginatown,MN,Lao People's Democratic Republic,25409.27,SMB
10991,Clark-Aguilar,Michael,Miller,433.792.3793x444,8161 Wood Crest Apt. 621,West Timothytown,MN,France,191867.12,Mid-Market
10992,"Dean, Fisher and Baxter",Keith,Poole,360.354.1904,64000 Angel Road,South Sherri,DC,Chile,38582.96,Enterprise
10993,Johnson-Sanchez,Steve,Clark,(894)943-7890x20790,043 Carey Mission Suite 930,Copelandside,OK,Rwanda,15438.8,Mid-Market
10994,Murphy PLC,Alicia,Medina,9498089104,571 Gonzalez Hills,Andrewstown,PA,Trinidad and Tobago,66414.06,Individual
10995,Martinez and Sons,Nicholas,Smith,810-890-1010,5724 Rodriguez Mount Suite 721,West Craigborough,RI,Mali,69719.59,Mid-Market
10996,"Matthews, Lee and Herman",James,Le,202.443.8218x642,5156 Renee Tunnel Apt. 019,Kennedyport,AL,Antigua and Barbuda,111190.79,Mid-Market
10997,"Ramos, Dickson and Hernandez",Christopher,Koch,300-912-9102x1660,36465 Baker Place,Clarkhaven,AR,Argentina,31047.41,SMB
10998,Reilly-Reid,Jennifer,Espinoza,+1-895-765-1146,2155 Dana Knolls,New Thomas,LA,Guinea,152639.98,Mid-Market
10999,Mueller-Torres,Mark,Jones,(740)815-7903,416 Barbara Course Apt. 660,Velasquezside,VI,Netherlands Antilles,62254.71,SMB
