customerNumber,customerName,contactFirstName,contactLastName,phone,addressLine1,city,state,country,creditLimit,customerSegment
10960,"Caldwell, Lee and Nicholson",Nicholas,Buchanan,+1-544-651-7062x393,29408 Belinda Alley Apt. 927,Toddmouth,VA,Chile,136945.42,Enterprise
10961,"Marshall, Brown and Phillips",Joe,Cole,547-850-5043,9253 Sarah Crest Suite 863,West Stephanieview,IA,Taiwan,244237.22,Individual
10962,Gutierrez-Jones,Katelyn,Dixon,+1-982-395-3116x300,8440 Reilly View Apt. 248,North Phillip,PW,Iran,34585.03,Individual
10963,Davis LLC,Stephanie,Smith,+1-383-628-7681,185 Lang Mall Suite 377,Paulside,MN,Saudi Arabia,161304.69,Individual
10964,Hill LLC,Nathaniel,Galloway,6922208320,92533 Taylor Mills,Scottland,WA,Italy,103988.27,Mid-Market
10965,Shannon PLC,Michael,Schneider,+1-357-504-0624x52776,4868 Montes Station,Montgomeryberg,AL,Thailand,29278.1,Individual
10966,"Mendez, Miller and Love",Jason,Solomon,+1-292-329-2483x32760,3249 Kendra Ports Apt. 198,West Elizabeth,SC,Uzbekistan,203289.32,Enterprise
10967,"Jones, Kim and King",Jeffrey,Bell,323.538.9789x176,4856 Garcia Valleys Suite 578,Christineborough,NH,Togo,92835.31,Individual
10968,Brown Inc,Amanda,Williams,+1-772-779-9648x6125,056 Richard Point,Burnettville,PR,Nauru,219069.93,Enterprise
10969,Wade Ltd,Adam,Williams,001-494-752-8363x505,796 Larry Summit Apt. 507,Bakerside,DC,Bhutan,225320.96,Enterprise
10970,Matthews Ltd,Johnny,Wilson,342.790.5011,192 Matthew Wall Apt. 929,Sarahtown,UT,Luxembourg,125114.08,Individual
10971,Mitchell-Wilson,Gerald,Warren,(826)915-8837,636 Frank Fork,North Stephen,MH,Jordan,135117.08,Mid-Market
10972,Kim and Sons,William,Jones,001-838-710-2101x63334,3755 Martinez Avenue Suite 425,Port Nicole,DE,Congo,138967.51,Individual
10973,Ramos Ltd,Patrick,Stone,314-425-0960,28416 Greer Parkways,Rollinsmouth,,Micronesia,207622.26,SMB
10974,Wise and Sons,Sarah,Crawford,+1-364-230-8648x7922,996 Vargas Inlet,Petersenstad,MD,Kazakhstan,69338.42,Mid-Market
10975,Robertson-Marks,Frank,Hudson,001-848-579-0765x646,4609 Tara Trace,Donaldside,VI,Nigeria,68198.03,SMB
10976,"Moyer, Hensley and Brooks",Christopher,Kim,001-659-449-0015,476 Bryce Isle Apt. 083,Thomasborough,,El Salvador,125000.18,Individual
10977,"Mitchell, Nguyen and Cunningham",Catherine,Hill,331.603.9576x25235,52637 Brittney Mount Suite 006,East Joshuastad,AL,Cameroon,89678.06,Individual
10978,"Miller, Reed and Richard",Krystal,Gibson,948.304.2480x7811,0871 Ana Pines,Davismouth,MN,Malawi,106247.96,Enterprise
10979,Rivera-Gray,Jason,Webb,608.652.0655x04731,7898 Robert Squares Suite 699,West Kennethborough,,Wallis and Futuna,134755.45,Mid-Market
10980,Peterson Ltd,Joe,Fitzgerald,4269545890,387 Adam Ports,East Michaelabury,MA,Mozambique,22401.32,SMB
10981,"Nelson, Garza and Joseph",Mindy,Roth,+1-911-504-4863x67984,98237 Maureen Ridges,Port Gailville,VA,Morocco,78742.73,Enterprise
10982,Hernandez-Richardson,Isabella,Wade,780-961-1799x042,6101 Floyd Mountains,Lake Mark,IN,Benin,190262.0,SMB
10983,"Warren, Miller and Matthews",Nicholas,Andersen,+1-938-230-6886x55219,7111 Whitney Neck,Brownfort,LA,Moldova,79044.08,Individual
10984,Smith PLC,Angela,Schultz,+1-986-320-3242,6772 Nancy Estate,Taylorstad,MP,Canada,112901.88,Individual
10985,Stevenson Inc,Tracey,Adams,7884908633,3522 Ashley Court Suite 399,South Marktown,CO,Korea,126656.95,Individual
10986,Brown and Sons,Joseph,Larson,+1-553-638-2913x948,1677 Pearson Viaduct Suite 306,Port Ashley,KS,Kazakhstan,204581.64,Enterprise
10987,"Johnson, Gutierrez and Lewis",Patricia,Jones,001-478-973-3839x539,9514 Anderson Stravenue Apt. 399,Williamberg,AL,Svalbard & Jan Mayen Islands,61872.34,Enterprise
10988,"Marsh, Bradley and Silva",Stanley,Cox,001-755-351-7419,27068 Stephanie Mill Apt. 748,West Theresabury,DC,Western Sahara,25575.15,Enterprise
10989,Goodwin and Sons,Bryan,Dominguez,001-424-778-4556x5273,2077 Mark Crescent,South Tommy,RI,India,171456.76,Individual
10990,"Franklin, Giles and Nixon",Alexandra,Wheeler,981-979-0915x3826,2839 Crystal Drive Apt. 811,West Shelly,,Slovenia,64231.42,SMB
10991,Jackson-Thomas,Heather,Hendricks,632.641.0771,2155 James Crest Suite 862,Davisside,LA,Belize,121780.92,SMB
10992,Thomas-Roman,Patrick,Stevens,+1-965-263-0970x963,99872 Anthony Rest Suite 976,Ronaldport,OK,Reunion,230389.75,Enterprise
10993,Klein-Shah,Amanda,Franklin,001-778-550-9835,74988 Brown Islands,Jonathanfurt,MS,Slovakia (Slovak Republic),105692.52,Mid-Market
10994,Evans-Clark,Nicholas,Hall,4956944438,08679 Kim Forge,West Stephen,NY,Saint Helena,119571.46,Individual
10995,"Ingram, Vazquez and Reed",Morgan,Gutierrez,8095815143,297 Smith Cliff Suite 021,Port Patriciaton,NH,Senegal,42762.28,SMB
10996,"Mann, Patterson and Oliver",Anthony,Morgan,800-291-6983x697,99417 Julie Islands Apt. 257,Penamouth,RI,Kazakhstan,196884.28,Mid-Market
10997,Short Group,Cole,Dyer,001-639-825-9807x349,0538 Emily Hollow Suite 669,Timothyport,CT,El Salvador,22448.61,SMB
10998,Lowe-Martinez,James,Stanley,(908)452-5185,47429 Kirk Turnpike Apt. 275,North Stacie,MA,Belgium,221695.8,Individual
10999,"Hogan, Moore and Barr",David,Munoz,+1-781-853-6754x9561,151 Taylor Parkway,Brownberg,,Japan,145061.19,Mid-Market
